 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     6     14744856   6:14744856  0.0819672      6     14486927   6:14486927  0.0819672    0.0165306 
     6     14744856   6:14744856  0.0819672      6     14487173   6:14487173   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14487182   6:14487182  0.0819672    0.0165306 
     6     14744856   6:14744856  0.0819672      6     14487373   6:14487373   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14487529   6:14487529   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14487789   6:14487789   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14487893   6:14487893   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14488089   6:14488089   0.196721     0.364583 
     6     14744856   6:14744856  0.0819672      6     14488468   6:14488468   0.393443     0.137649 
     6     14744856   6:14744856  0.0819672      6     14489782   6:14489782   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14490111   6:14490111   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14491395   6:14491395   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14491529   6:14491529   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14492037   6:14492037   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14492091   6:14492091   0.393443     0.137649 
     6     14744856   6:14744856  0.0819672      6     14492282   6:14492282   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14492556   6:14492556   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14493159   6:14493159   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14493161   6:14493161   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14493166   6:14493166   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14493489   6:14493489   0.245902     0.147831 
     6     14744856   6:14744856  0.0819672      6     14493502   6:14493502   0.344262     0.170068 
     6     14744856   6:14744856  0.0819672      6     14493697   6:14493697   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14493914   6:14493914   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14493938   6:14493938  0.0655738     0.416181 
     6     14744856   6:14744856  0.0819672      6     14494580   6:14494580   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14495618   6:14495618   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14496028   6:14496028   0.393443    0.0140002 
     6     14744856   6:14744856  0.0819672      6     14496051   6:14496051   0.491803    0.0922619 
     6     14744856   6:14744856  0.0819672      6     14496902   6:14496902   0.393443    0.0140002 
     6     14744856   6:14744856  0.0819672      6     14497182   6:14497182  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14497401   6:14497401   0.163934     0.123873 
     6     14744856   6:14744856  0.0819672      6     14497766   6:14497766  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14498504   6:14498504   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14499042   6:14499042  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14499293   6:14499293   0.377049  0.000200229 
     6     14744856   6:14744856  0.0819672      6     14499869   6:14499869   0.393443    0.0140002 
     6     14744856   6:14744856  0.0819672      6     14499885   6:14499885  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14499890   6:14499890   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14500786   6:14500786   0.147541    0.0019536 
     6     14744856   6:14744856  0.0819672      6     14500874   6:14500874   0.393443    0.0140002 
     6     14744856   6:14744856  0.0819672      6     14500901   6:14500901  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14501978   6:14501978  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14502227   6:14502227   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14502497   6:14502497   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14502585   6:14502585   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14502599   6:14502599   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14502874   6:14502874   0.245902    0.0291149 
     6     14744856   6:14744856  0.0819672      6     14502954   6:14502954  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14503118   6:14503118   0.131148   0.00371462 
     6     14744856   6:14744856  0.0819672      6     14503280   6:14503280   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14503281   6:14503281   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14503639   6:14503639   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14503896   6:14503896  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14504396   6:14504396   0.131148   0.00371462 
     6     14744856   6:14744856  0.0819672      6     14504814   6:14504814   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14505066   6:14505066   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14505172   6:14505172   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14505252   6:14505252   0.196721  6.07386e-06 
     6     14744856   6:14744856  0.0819672      6     14505390   6:14505390   0.131148   0.00371462 
     6     14744856   6:14744856  0.0819672      6     14505977   6:14505977   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14506113   6:14506113   0.131148   0.00371462 
     6     14744856   6:14744856  0.0819672      6     14506651   6:14506651   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14506840   6:14506840  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14506853   6:14506853  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14507063   6:14507063  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14507343   6:14507343   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14507704   6:14507704   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14507721   6:14507721   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14508319   6:14508319   0.163934     0.123873 
     6     14744856   6:14744856  0.0819672      6     14509000   6:14509000   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14509305   6:14509305   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14510843   6:14510843   0.245902    0.0291149 
     6     14744856   6:14744856  0.0819672      6     14510852   6:14510852   0.245902    0.0291149 
     6     14744856   6:14744856  0.0819672      6     14511240   6:14511240   0.114754     0.006387 
     6     14744856   6:14744856  0.0819672      6     14511711   6:14511711   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14512254   6:14512254   0.393443  1.60875e-05 
     6     14744856   6:14744856  0.0819672      6     14512297   6:14512297  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14512996   6:14512996   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14513228   6:14513228   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14513327   6:14513327   0.213115  9.15751e-05 
     6     14744856   6:14744856  0.0819672      6     14513526   6:14513526   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14513529   6:14513529   0.213115  9.15751e-05 
     6     14744856   6:14744856  0.0819672      6     14513626   6:14513626   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14513703   6:14513703   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14513709   6:14513709   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14513752   6:14513752   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14513910   6:14513910   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14513953   6:14513953   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14513978   6:14513978  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14514253   6:14514253   0.213115  9.15751e-05 
     6     14744856   6:14744856  0.0819672      6     14514335   6:14514335   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14514454   6:14514454   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14514677   6:14514677  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14515034   6:14515034   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14515509   6:14515509  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14515990   6:14515990   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14517115   6:14517115  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14517211   6:14517211   0.147541    0.0452457 
     6     14744856   6:14744856  0.0819672      6     14517326   6:14517326   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14517380   6:14517380   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14517767   6:14517767   0.114754     0.006387 
     6     14744856   6:14744856  0.0819672      6     14517861   6:14517861   0.131148   0.00371462 
     6     14744856   6:14744856  0.0819672      6     14517905   6:14517905   0.360656    0.0503663 
     6     14744856   6:14744856  0.0819672      6     14518169   6:14518169   0.147541    0.0452457 
     6     14744856   6:14744856  0.0819672      6     14518241   6:14518241   0.491803    0.0304186 
     6     14744856   6:14744856  0.0819672      6     14519462   6:14519462   0.114754    0.0115741 
     6     14744856   6:14744856  0.0819672      6     14520054   6:14520054   0.393443    0.0140002 
     6     14744856   6:14744856  0.0819672      6     14520355   6:14520355  0.0819672   0.00797194 
     6     14744856   6:14744856  0.0819672      6     14521166   6:14521166   0.213115  9.15751e-05 
     6     14744856   6:14744856  0.0819672      6     14521367   6:14521367  0.0983607   0.00974026 
     6     14744856   6:14744856  0.0819672      6     14522549   6:14522549   0.131148   0.00371462 
     6     14744856   6:14744856  0.0819672      6     14522993   6:14522993   0.131148   0.00371462 
     6     14744856   6:14744856  0.0819672      6     14523008   6:14523008   0.377049    0.0119157 
     6     14744856   6:14744856  0.0819672      6     14523056   6:14523056   0.196721    0.0218659 
     6     14744856   6:14744856  0.0819672      6     14523109   6:14523109   0.491803    0.0304186 
     6     14744856   6:14744856  0.0819672      6     14523287   6:14523287   0.131148   0.00371462 
     6     14744856   6:14744856  0.0819672      6     14523770   6:14523770   0.377049    0.0540414 
