 CHR_A         BP_A    SNP_A      MAF_A  CHR_B         BP_B    SNP_B      MAF_B           R2 
     2        38586  2:38586   0.278689      2       287317 2:287317   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287319 2:287319   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287328 2:287328   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287335 2:287335   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287337 2:287337   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287362 2:287362   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287363 2:287363   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287448 2:287448  0.0655738    0.0271132 
     2        38586  2:38586   0.278689      2       287760 2:287760   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287786 2:287786   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287841 2:287841   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287850 2:287850   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       287892 2:287892   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288171 2:288171   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288203 2:288203  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       288211 2:288211   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288221 2:288221   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288353 2:288353   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288374 2:288374   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288380 2:288380   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288489 2:288489   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288641 2:288641   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288709 2:288709   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288713 2:288713   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288731 2:288731   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288748 2:288748   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288790 2:288790   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288808 2:288808   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288845 2:288845   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288868 2:288868   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288887 2:288887   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288902 2:288902   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288948 2:288948   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       288965 2:288965   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289010 2:289010   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289016 2:289016   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289037 2:289037   0.229508    0.0725765 
     2        38586  2:38586   0.278689      2       289049 2:289049   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289133 2:289133   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289136 2:289136   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289161 2:289161   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289188 2:289188   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289193 2:289193   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289216 2:289216   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289221 2:289221   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289222 2:289222   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289232 2:289232   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289239 2:289239   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289242 2:289242   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289252 2:289252   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289256 2:289256   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289338 2:289338   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289348 2:289348   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289352 2:289352   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289359 2:289359   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289388 2:289388   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289401 2:289401   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289524 2:289524   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289552 2:289552   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289731 2:289731   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       289739 2:289739   0.114754    0.0118977 
     2        38586  2:38586   0.278689      2       289775 2:289775   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       289881 2:289881   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       289889 2:289889   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       289905 2:289905   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       289959 2:289959   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       289968 2:289968   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       289969 2:289969   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290110 2:290110   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       290119 2:290119   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       290129 2:290129   0.163934  0.000443011 
     2        38586  2:38586   0.278689      2       290173 2:290173   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290230 2:290230   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290242 2:290242   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290307 2:290307   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290327 2:290327   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290329 2:290329   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290381 2:290381  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       290408 2:290408   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290441 2:290441   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290750 2:290750   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290756 2:290756   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       290798 2:290798  0.0655738     0.181631 
     2        38586  2:38586   0.278689      2       290892 2:290892   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291005 2:291005   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291072 2:291072  0.0819672     0.120708 
     2        38586  2:38586   0.278689      2       291104 2:291104   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291137 2:291137   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291212 2:291212   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291370 2:291370   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291400 2:291400   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291402 2:291402   0.114754    0.0500842 
     2        38586  2:38586   0.278689      2       291410 2:291410   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291421 2:291421   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291425 2:291425   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291490 2:291490   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291653 2:291653   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291689 2:291689   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291701 2:291701   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291704 2:291704   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291725 2:291725  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       291750 2:291750   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291852 2:291852   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       291961 2:291961  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       291978 2:291978   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       292065 2:292065   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       292202 2:292202  0.0819672     0.231092 
     2        38586  2:38586   0.278689      2       292434 2:292434   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       292538 2:292538   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       292628 2:292628   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       292762 2:292762   0.196721    0.0231934 
     2        38586  2:38586   0.278689      2       292790 2:292790   0.196721    0.0231934 
